"Season","Site","CoreName","CoreNo","N2Flux","Age","Habitat","PosN2","SquareRtN2","logN2","N2BoxCox"
"Spring","NOAA","LM",2,83.14887789,7,"marsh",104.14887789,10.2053357558681,2.01765459517857,16.4517159336166
"Spring","NOAA","LM",3,66.5432202275,7,"marsh",87.5432202275,9.3564534000603,1.94222251784611,15.0109919975769
"Spring","NOAA","MM",1,64.542155705,7,"marsh",85.542155705,9.24890024300187,1.93218019049631,14.8277970153178
"Spring","NOAA","MM",2,66.0154426425,7,"marsh",87.0154426425,9.32820682888732,1.93959633375969,14.9628944458813
"Spring","NOAA","MM",3,59.72891446,7,"marsh",80.72891446,8.98492707037737,1.90702911268159,14.3775177859227
"Spring","NOAA","HM",1,65.43021935,7,"marsh",86.43021935,9.2967854309971,1.93666561519114,14.9093785556557
"Spring","NOAA","HM",2,50.1497600775,7,"marsh",71.1497600775,8.4350317176345,1.85217343994815,13.4364208039353
"Spring","NOAA","HM",3,51.5833017975,7,"marsh",72.5833017975,8.51958342863664,1.86083672026877,13.5814040981787
"Spring","NOAA","Ref",1,73.5772204675,7,"Ref",94.5772204675,9.72508202883143,1.97578654637464,15.6377373793251
"Spring","NOAA","Ref",2,106.8100317625,7,"Ref",127.8100317625,11.3053098923692,2.10656494277476,18.3058887166522
"Spring","NOAA","Ref",3,103.27977523,7,"Ref",124.27977523,11.1480839263974,2.09440045912704,18.041686536274
"Spring","Army","LO",1,13.9650353344,20,"oyster",34.9650353344,5.91312399112347,1.54363397145877,9.05799179680784
"Spring","Army","LO",2,27.069188934,20,"oyster",48.069188934,6.93319471340593,1.68186679438869,10.8425785616581
"Spring","Army","LO",3,16.0254898916,20,"oyster",37.0254898916,6.08485742574138,1.56850081346768,9.35989266814904
"Spring","Army","HO",1,24.681406586,20,"oyster",45.681406586,6.75880215615164,1.65973946789833,10.5389047093024
"Spring","Army","HO",2,15.262378778,20,"oyster",36.262378778,6.02182520320874,1.55945629000421,9.24915659566606
"Spring","Army","HO",3,25.7845039996,20,"oyster",46.7845039996,6.83991988254248,1.67010202952986,10.6802262165515
"Spring","Army","LM",1,12.7433289752,20,"marsh",33.7433289752,5.80890084053773,1.52818792603738,8.87446452675771
"Spring","Army","LM",2,7.526824932,20,"marsh",28.526824932,5.34105092018415,1.45525343687802,8.04763324003173
"Spring","Army","LM",3,16.6357241992,20,"marsh",37.6357241992,6.13479618236825,1.57560027729045,9.447567256067
"Spring","Army","MM",1,41.054807344,20,"marsh",62.054807344,7.87748737504542,1.79277543163812,12.4777078772025
"Spring","Army","MM",2,25.6014773772,20,"marsh",46.6014773772,6.82652747575222,1.66839968507187,10.6569026163955
"Spring","Army","MM",3,41.05884524,20,"marsh",62.05884524,7.87774366427342,1.7928036901885,12.4781496713154
"Spring","Army","HM",1,18.1995416704,20,"marsh",39.1995416704,6.26095373488736,1.59328098918424,9.66882697024722
"Spring","Army","HM",2,61.885153896,20,"marsh",82.885153896,9.10412839847945,1.91847674818061,14.5809649067108
"Spring","Army","HM",3,33.539965174,20,"marsh",54.539965174,7.38511781720509,1.7367148562909,11.6270010842064
"Spring","Army","Ref",1,24.306745894,20,"Ref",45.306745894,6.73102859108472,1.65616287058726,10.4904902215517
"Spring","Army","Ref",2,30.076719432,20,"Ref",51.076719432,7.14679784462944,1.70822299551516,11.2137834454105
"Spring","Army","Ref",3,24.246143104,20,"Ref",45.246143104,6.72652533660582,1.65558156475581,10.4826388580574
